D=0.0 mm/w,D=0.1 mm/w,D=0.2 mm/w,D=0.3 mm/w,D=0.4 mm/w,D=0.5 mm/w,D=0.6 mm/w,D=0.7 mm/w,D=0.8 mm/w,D=0.9 mm/w
0.8402723181401951,0.8402723111390462,0.8402722627641673,0.8402721333578251,0.8402718850840512,0.8402714818745369,0.8402708893757712,0.8402700748973903,0.8402690073617243,0.8402676572545178
0.8990237383853464,0.8990237284548603,0.8990236599506372,0.8990234770283344,0.8990231267299533,0.8990225588859767,0.8990217260201196,0.8990205832566323,0.8990190882301019,0.8990172009977009
0.95569948334553,0.9556994696933616,0.9556993756679548,0.955699125051849,0.9556986460052056,0.9556978708990074,0.9556967361533404,0.9556951820806232,0.9556931527336616,0.9556905957584074
1.0104034101813877,1.0104033919001485,1.0104032661969191,1.0104029317513634,1.0104022936454435,1.010401263092656,1.0103997571765329,1.010397698598135,1.0103950154322805,1.010391640892251
1.063230136577814,1.0632301126418051,1.0632299483218752,1.063229511921346,1.06322868082323,1.0632273410682815,1.0632253869490638,1.063222720619514,1.0632192517194952,1.0632148970138517
1.114266276885047,1.1142662461477049,1.1142660354775604,1.114265476988275,1.1142644153349577,1.1142627070790243,1.1142602200795415,1.1142568329101,1.1142524343002884,1.1142469226008795
1.1635914748551075,1.1635914360471165,1.1635911704908914,1.1635904677650015,1.163589134379171,1.1635869928463427,1.1635838807968968,1.1635796501333555,1.1635741662239538,1.1635673071335237
1.211279269490423,1.2112792212184529,1.2112788914345425,1.2112780203158484,1.2112763704433658,1.2112737254809751,1.2112698889194151,1.2112646828823703,1.211257946991976,1.21124953729115
1.2573978244041335,1.257397765150156,1.2573973609918294,1.2573962953320157,1.2573942806989666,1.257391056908308,1.257386389322176,1.2573800672009616,1.257371902143313,1.2573617266102266
1.3020105454433633,1.3020104735645084,1.302009984084206,1.3020086957686554,1.3020062646559794,1.3020023815498862,1.3019967696550776,1.3019891823472751,1.3019794010710652,1.301967233359064
1.3451766065422577,1.345176520271172,1.345175933728185,1.345174392710479,1.3451714900442997,1.3451668622283004,1.3451601862791036,1.3451511767682025,1.345139583039854,1.3451251866001281
1.386951399869718,1.3869512973153852,1.3869506011866322,1.3869487755308925,1.3869453429867895,1.3869398803607789,1.386932014486547,1.3869214183509553,1.386907807471186,1.3868909365085322
1.4273869232101342,1.427386802359124,1.427385983352753,1.427383839283027,1.427379815402598,1.4273734233801796,1.4273642359442529,1.4273518818914468,1.4273360414373095,1.427316441888428
1.4665321150287554,1.4665319737468656,1.4665310178184212,1.4665285197743585,1.4665238400925265,1.4665164198353773,1.4665057738122258,1.4664914842323546,1.466473194817247,1.4664506053421107
1.5044331456997135,1.5044329817339743,1.504431874104886,1.5044289848029917,1.5044235819846064,1.5044150306494095,1.504402784016279,1.5043863755500608,1.5043654115949308,1.504339564572796
1.5411336718066584,1.541133482787664,1.5411322079658172,1.5411288884656158,1.5411226924499966,1.5411129034456612,1.5410989095853151,1.5410801937015213,1.541056324211191,1.5410269467337674
1.576675059176572,1.576674842621113,1.5766733844232852,1.5766695941977598,1.5766625323499095,1.576651395602969,1.5766355037143989,1.5766142872926667,1.5765872766318223,1.5765540914869967
1.6110965793079512,1.6110963326219174,1.6110946741978631,1.6110903712075726,1.6110823684748832,1.61106977070112,1.6110518262153657,1.611027912130485,1.610997520794473,1.6109602474347782
1.6444355830515127,1.644435303533039,1.644433427391027,1.644428568161341,1.6444195472346843,1.6444053722151803,1.6443852172136466,1.6443584049178446,1.6443243902939566,1.6442827457847173
1.6767276547531915,1.6767273395960207,1.676725227629628,1.6767197673305545,1.6767096488087316,1.6766937776686803,1.6766712513015734,1.676641337401683,1.6766034545171062,1.6765571544598568
1.7080067495430529,1.70800639584009,1.7080040293560768,1.7079979218841783,1.70798662444077,1.7079689359295287,1.7079438748322493,1.707910653658961,1.70786865591204,1.7078174153394345
1.7383053160246362,1.7383049207716712,1.738302280518761,1.7382954785807037,1.7382829191324318,1.738263289903404,1.738235528608944,1.738198792775655,1.7381524326475306,1.7380959668865215
1.7676544062675503,1.7676539663671251,1.7676510325655297,1.767643487762817,1.7676295816385967,1.7676078865276648,1.7675772578732405,1.767536798822297,1.7674858285663777,1.76742385406695
1.7960837747164629,1.79608328698186,1.7960800393533958,1.7960717022678854,1.7960563633777982,1.79603247567913,1.7959988112054632,1.7959544197398494,1.795898592046937,1.795830827174157
1.8236219673899017,1.8236214285492385,1.8236178463478856,1.8236086666277007,1.823591807631188,1.823565599369348,1.8235287297111769,1.8234801965099496,1.823419265147161,1.8233454309347192
1.8502964025429949,1.8502958092433948,1.8502918712861656,1.850281797731648,1.8502633302042653,1.8502346724016616,1.850194427668212,1.850141543784204,1.8500752642061424,1.849995085069954
1.8761334438018176,1.8761327926136488,1.8761284773116325,1.8761174579609905,1.8760972925591384,1.8760660554979187,1.8760222656422192,1.8759648229807389,1.8758929529116384,1.8758061573224187
1.9011584666374424,1.9011577540585964,1.9011530394480565,1.9011410216624125,1.9011190682854728,1.901085121763087,1.9010376169391368,1.900975408716592,1.9008977087024148,1.9008040298164524
1.9253959189301988,1.925395141390401,1.9253900051638129,1.9253769357113453,1.9253531036607336,1.9253163172384435,1.9252649281453769,1.9251977493269108,1.925113983256608,1.9250131595042543
1.948869376275264,1.948868530140394,1.9488629496773104,1.948848774816228,1.9488229729508963,1.9487832161946,1.9487277744071,1.94865542212251,1.948565357717864,1.948457133349502
1.971601592596312,1.971600674172715,1.97159462657036,1.971579292130456,1.9715514290184248,1.971508571731232,1.9714489100155623,1.9713711839529044,1.9712745932265645,1.9711587188160549
1.9936145465620567,1.9936135521008425,1.993607014204332,1.9935904656668848,1.99356044973243,1.9935143621784952,1.993450314793608,1.993367017570037,1.9932636772515355,1.993139910157337
2.014929484239092,2.0149284099403904,2.014921358372497,2.0149035409483096,2.0148712806144493,2.014821833733621,2.014753236716908,2.0146641742264304,2.014553866156109,2.0144219709404596
2.035566958361652,2.035565800378831,2.035558211569198,2.035539070274569,2.03550447410056,2.035451539713477,2.035378231150804,2.035283212888719,2.035165724379665,2.0350254731863604
2.0555468645535977,2.055545618997415,2.055537469211149,2.0555169489416043,2.055479925755156,2.0554233767584726,2.0553451970382204,2.055244036402158,2.0551191605703383,2.0549703334617964
2.0748884747987,2.0748871377413822,2.0748784031069443,2.07485644870856,2.0748169077325262,2.0747566182839905,2.074673410334907,2.0745659249024406,2.074433460965371,2.074275846219786
2.093610468421371,2.093609035900611,2.093599692436939,2.093576248775102,2.0935340997484464,2.0934699454416124,2.093381554954336,2.093267566737252,2.0931273202816167,2.0929607146511207
2.111730960810535,2.111729428833394,2.1117194524761915,2.111694464501665,2.111649617794493,2.111581475822897,2.1114877514550847,2.1113670871304566,2.111218870349196,2.111043079280039
2.129267530093636,2.1292658946403407,2.1292552612674727,2.1292286740796427,2.129181040802154,2.129108790112807,2.1290095836778526,2.128882074796154,2.128725706695609,2.1285405445114427
2.146237241945381,2.146235498973001,2.146224184428941,2.146195943336123,2.146145435441344,2.1460689568774605,2.145964123516841,2.1458296066873785,2.145664913265159,2.1454702033145803
2.162656672696156,2.162654818142167,2.162642798261439,2.162612848838161,2.162559379218335,2.1624785556512203,2.1623679539905614,2.162226271044581,2.162053085438881,2.161848660208449
2.178541930887856,2.1785399606735614,2.178527211303139,2.178495499444298,2.1784389820208534,2.178353698470932,2.1782371907599223,2.178088188891785,2.177906351502917,2.1776920526968997
2.1939086774096808,2.193906587443492,2.1938930844641016,2.193859556435926,2.193799906242937,2.1937100499899262,2.193587502226249,2.1934310341131225,2.193240392698097,2.19301607128624
2.208772144333067,2.208769930513643,2.2087556498599348,2.208720252347676,2.208657385608773,2.208562846291025,2.2084341283285256,2.2082700522290715,2.2080704619700766,2.20783597820472
2.2231471525531417,2.223144810772364,2.223129728451916,2.22309240860422,2.223026242802904,2.222926912505986,2.222791898147301,2.222620077979887,2.222411401527568,2.22216662493144
2.2370481283335657,2.2370456544793567,2.2370297465904736,2.2369904520603763,2.2369209060037285,2.2368166793383115,2.2366752464122457,2.2364955518132223,2.236277659305665,2.2360224686317225
2.250489118842368,2.2504865088013366,2.25046975154962,2.250428430532129,2.250355424407902,2.2502461985770714,2.2500982290010096,2.249910535363638,2.249683304422005,2.249417587586669
2.263483806758086,2.263481056418,2.2634634261316555,2.263420027397888,2.2633434828249954,2.263229157681104,2.263074537508784,2.262878726003412,2.262642041705176,2.2623656956963276
2.2760455240181643,2.27604262927024,2.2760241024141057,2.2759785753419526,2.275898415414379,2.2757788935055854,2.275617512960572,2.275413470536675,2.2751672253674218,2.274880156128514
2.2881872647749755,2.288184221515985,2.2881647747042497,2.2881170693055544,2.288033218629723,2.2879084052363803,2.2877401587316024,2.287527778102331,2.287271871887088,2.286973994178724
2.299921697618943,2.2999185017531287,2.299898111760732,2.299848178704966,2.299760563430613,2.299630366591677,2.2994551527354044,2.2992343323452795,2.29896867216036,2.298659909400668
2.3112611771229656,2.311257824563761,2.311236468336449,2.311184258970889,2.3110928068155028,2.310957137345156,2.310774858933809,2.3105455029102253,2.3102700029765506,2.309950287061676
2.32221775475761,2.322214241429161,2.3221918960921952,2.322137362458596,2.322042002725488,2.3219007742201767,2.3217113382183703,2.321473356307572,2.321187937866443,2.3208572089724573
2.3328031892222696,2.3327995110607533,2.332776153926249,2.3327192487740223,2.3326199123641187,2.332473041200221,2.3322763587084583,2.332029666196655,2.331734257368938,2.3313924637364383
2.343028956233664,2.3430251091884013,2.343000717761296,2.342941394557211,2.342838013974636,2.342685419296982,2.342481405507418,2.342225923127716,2.3419204587573987,2.3415675564600438
2.3529062578095723,2.3529022378439346,2.352876789826573,2.352815002760993,2.3527075121125525,2.352549115814032,2.3523376899547395,2.3520733437805554,2.3517577652636112,2.3513937179618276
2.3624460310825985,2.3624418341746947,2.3624153074700303,2.362351011459708,2.36223934644837,2.362075073140866,2.3618561584090343,2.3615828797346663,2.3612571348341658,2.3608819135152053
2.371658956675889,2.3716545788190464,2.371626951532452,2.371560102219916,2.371444200132397,2.371273977109293,2.371047500593802,2.3707652258028222,2.3704292684512,2.370042851156721
2.3805554666702164,2.3805509038732406,2.3805221543129296,2.380452708062483,2.3803325077510555,2.380156264941572,2.3799221575353804,2.379630827957516,2.3792846180468965,2.378886989589196
2.3891457521894672,2.3891410004766853,2.38911110715274,2.38903902104312,2.38891446290176,2.388732132817379,2.388490329120169,2.3881898908773227,2.387833394038788,2.387424545706779
2.397439770629489,2.39743482604057,2.397403767662586,2.3973289994763087,2.397200025411313,2.3970115430845502,2.3967619812960703,2.396452385138136,2.3960855725107955,2.3956655017667994
2.4054472525533126,2.405442111142868,2.4054098666162087,2.405332374825656,2.405198928220852,2.4050042311366444,2.404746852941198,2.404428054072304,2.404050902063011,2.4036196122313904
2.4131777082740227,2.4131723661109823,2.413138914531656,2.413058658281936,2.412920683958624,2.412719711978603,2.412454462421115,2.412126420316939,2.411738910351474,2.411296410300097
2.420640434144943,2.420634887311708,2.420600207959867,2.420517147048507,2.420374591220268,2.420167286500188,2.419894113854294,2.4195567920710546,2.419158910337578,2.4187052141530785
2.42784451857535,2.4278387631667204,2.427802835498801,2.427716930352315,2.427569740574822,2.427356047475415,2.427074903104005,2.426728269079753,2.4263200062653048,2.4258551329230515
2.434798847788595,2.434792879910469,2.434755683549968,2.434666895197358,2.4345150203133428,2.434294885304874,2.434005723513518,2.433649748362316,2.433231099383114,2.4327550724127827
2.441512111338277,2.441505927106129,2.4414674418330287,2.4413757318762777,2.4412191219557853,2.4409924935165823,2.440695271400267,2.440329929699846,2.4399008934261204,2.4394137405737135
2.447992807397016,2.447986402934142,2.447946608673008,2.4478519392546083,2.447690545530697,2.447457374039923,2.4471520513235205,2.4467773208969845,2.446337899873049,2.4458396527601796
2.454249247831316,2.454242619266857,2.4542014960736043,2.454103829841198,2.453937604641226,2.45369784226617,2.453384381139048,2.4530002428311803,2.452550442991433,2.4520411367726487
2.4602895630750945,2.460282706541834,2.46024023458918,2.4601395346573605,2.4599684313300108,2.459722031908168,2.4594003968533533,2.459006834302073,2.458546664683575,2.4580263377024707
2.4661217068135657,2.4661146184454927,2.4660707780071154,2.4659670079164586,2.4657909807546554,2.465537899670857,2.4652080572891504,2.4648050566926454,2.464334529144925,2.4638032225897453
2.4717534604883613,2.4717461364180178,2.471700907851428,2.471594031524812,2.4714130356846744,2.4711532297435466,2.470815148572981,2.470402698453028,2.469921827345716,2.469379584905126
2.477192437634064,2.47718487398966,2.477138237717804,2.477028219414086,2.4768422108300765,2.476575638124079,2.476229288455112,2.475807379417087,2.475316181345968,2.4747630488656327
2.482446088055616,2.48243828095792,2.4823902174495336,2.482277021714652,2.4820859570110607,2.481812576784375,2.481457930471184,2.481026554961245,2.480525048453292,2.4799610735938677
2.4875217018554547,2.487513647414466,2.4874641371631867,2.487347728778745,2.487151565177676,2.486871337686196,2.4865083679544524,2.486067520014358,2.48555572523229,2.4849809571294026
2.4924264133186504,2.492418107630038,2.4923671311323043,2.49224747506172,2.492046170287715,2.4917590566553907,2.4913877379068725,2.4909374129268924,2.490415351373768,2.4898298403005215
2.4971672046637625,2.4971586438050903,2.4971061815368363,2.496983242869105,2.4967767550505657,2.496482717122365,2.496103024736748,2.495643219207102,2.495110913431441,2.494514710463965
2.501750909666661,2.501742089693387,2.501688122085556,2.501561865976716,2.5013501535442675,2.501049153735979,2.500661063870166,2.500191775131408,2.4996492484333124,2.499042405119829
2.506184217164078,2.5061751341053333,2.5061196415182247,2.505990033130579,2.5057730547125265,2.5054650558576665,2.505068545242973,2.5045897712357257,2.5040370473744447,2.503419615408302
2.510473674443225,2.5104643242973768,2.5104072869938547,2.510274291433025,2.5100520057480447,2.509736970942092,2.5093320166796174,2.5088437556940506,2.5082808585974115,2.5076528894945076
2.514625690523437,2.5146160692534307,2.514557467371,2.514421049620881,2.5141934153680983,2.513871307810293,2.513457887164792,2.512960137590213,2.512387091066321,2.511748635847308
2.5186465393354003,2.518636642863886,2.5185764563856665,2.518436581241349,2.5182035569879413,2.5178743398208825,2.517452430013431,2.5169451900883466,2.516362017539936,2.515713126417568
2.5225423628032013,2.522532187007448,2.52247039573206,2.5223270277307925,2.5220885717972616,2.5217522079445107,2.521321785944279,2.52080505350727,2.520211777649054,2.519552499721022
2.5263191738341044,2.526308714540694,2.526245298051085,2.52609840140134,2.525854471744593,2.5255109237465176,2.525071966061912,2.524545738303652,2.523942380883024,2.523272763830579
2.529982859220662,2.529972112199981,2.529907049831199,2.529756588339916,2.5295071424342948,2.5291563722823502,2.528708854751817,2.528173127968538,2.527559709489931,2.5268797992825913
2.533539182459492,2.533528143420005,2.5334614142259486,2.5333073512240243,2.5330523459404124,2.5326943149100813,2.532238212492826,2.531692981841542,2.5310695212947376,2.530379361901339
2.536993786490777,2.536982451073098,2.5369140337922675,2.536756332058351,2.5364957235415018,2.5361303920240807,2.5356656785909624,2.535110937846716,2.534477452439398,2.533777085545723
2.540352196362329,2.540340560133078,2.5402704331533394,2.5401090548360084,2.5398427983802176,2.5394701257136547,2.538996773838499,2.538432515153912,2.537789020048705,2.537078484781913
2.5436198218217863,2.543607880267247,2.543536021589631,2.543370928128013,2.543098978051268,2.542718922350238,2.5422369031018053,2.541663116769183,2.541009624825425,2.540288957485469
2.546801959840335,2.5467897083599085,2.546716095561471,2.546547247604376,2.546269557121105,2.5458820751065088,2.545391357841339,2.5448080320575666,2.544144553578037,2.543413787376248
2.54990379707114,2.5498912309705943,2.549815841166353,2.549643198489976,2.549359719582526,2.548964766410589,2.548465318566948,2.5478724392014027,2.5471989816842053,2.5464581464891953
2.5529304122454537,2.5529175267299737,2.552840336533944,2.5526638579582137,2.5523745412471706,2.551972070338318,2.551463857231441,2.5508614075971403,2.550177975492936,2.549427097583949
2.555886778509225,2.5558735686762675,2.5557945541616163,2.555614197465244,2.5553189920787185,2.554908954946394,2.554391939565234,2.553779900193408,2.5530864946681606,2.5523255964959914
2.558777765702853,2.558764226534801,2.5586833631931425,2.5584990850274343,2.558197938469428,2.557780284549014,2.5572544273546725,2.55663277577296,2.5559293944763586,2.5551584944319345
2.561608142586563,2.5615942689431885,2.561511531643037,2.561323287444534,2.561016145462496,2.560590821940495,2.5600560806665262,2.5594247911809584,2.558711428020648,2.557930540211356
2.564382579013747,2.56436836562448,2.5642837285688835,2.56409147247089,2.5637782789225763,2.5633452305662026,2.56280156002095,2.5621606035018867,2.561437248423641,2.560646382457463
2.5671056480544645,2.5670910895104697,2.5670045261938443,2.5668082109369,2.56648890765664,2.5660480766439675,2.5654954285151024,2.564844772187274,2.564111410961216,2.5633105717387203
2.5697818280711706,2.5697669188172387,2.569678401981417,2.5694779788227766,2.5691525054872497,2.5687038312380555,2.568142153899465,2.567481761136256,2.5667383751492268,2.5659275626634552
2.572415504748606,2.5724002390748537,2.5723097406643776,2.5721051592865494,2.5717734532801795,2.571316872287613,2.570746110608785,2.570075940730887,2.5693225067850496,2.568501715929314
2.575010973079676,2.574995345113062,2.5749028362297275,2.574694044648133,2.574356040928191,2.573891486591404,2.573311581749444,2.572631589828,2.571868079945744,2.571037300329346
2.577572439309026,2.577556443004682,2.577461893861365,2.57724883833117,2.576904469292681,2.576431871750536,2.5758427610449472,2.575152897709286,2.5743792789445044,2.5735384947163706
2.5801040228359127,2.5800876519682934,2.579991031842068,2.57977365676424,2.579422852104796,2.578942138070776,2.578343754741116,2.577643965991182,2.5768602002469603,2.5760093899271808
2.582609758077882,2.582593006231735,2.5824942834163034,2.58227253124295,2.5819152178275044,2.5814263104259334,2.5808185834724724,2.580108810496033,2.5793148543487967,2.5784539906680344
2.5850935962966504,2.5850764568578053,2.584975598615265,2.584749409754308,2.5843855114800487,2.583888330083731,2.5832711840912053,2.582551363085919,2.5817471676160624,2.580876217362803
2.587559407387513,2.5875418735334947,2.5874388460454494,2.587208158764673,2.58683759642606,2.586332056495446,2.5857054114600166,2.584975473460427,2.584160984089449,2.58327990796504
2.590010981633501,2.5899930463239675,2.589887814642008,2.589652564972546,2.589275256126585,2.5887612690505604,2.5881250402100613,2.587384910919582,2.586560067253735,2.5856688197351665
2.592452031425437,2.592433687392441,2.59232621538801,2.592086337027314,2.5917021958591566,2.5911796687975444,2.590533766465113,2.58978336609306,2.588948101773515,2.58804663098387
2.5948861929489504,2.594867432687033,2.594757683000693,2.5945131072150254,2.594122044403964,2.5935908801318406,2.5929352095330063,2.592174452636717,2.591328695196243,2.5904169427827575
2.597317027839452,2.597297843595562,2.5971857775856795,2.596936433112185,2.5965383556981267,2.5959984524520268,2.595332913565336,2.594561708897422,2.5937053796235605,2.592783280643213
2.599748024805976,2.599728408569221,2.5996139862600898,2.599359799208489,2.598954610458969,2.598405861785071,2.59773034918631,2.596948599547078,2.5960816133517994,2.5951490961643464
2.602182601224746,2.602162544715976,2.6020457247453903,2.601786618499337,2.601374217777156,2.600816512381518,2.600130915091613,2.5993385171866703,2.598460782482485,2.597517768650859
2.604624104703241,2.6046035993644665,2.6044843389307646,2.604220234048917,2.603800516680455,2.6032337382813893,2.602537939618025,2.601734783921106,2.6008462025036,2.599892606701575
2.607075814615484,2.6070548515991296,2.6069331064077224,2.6066639205245687,2.6062367776688617,2.6056608048515018,2.604954682284527,2.604140652905548,2.6032411198423047,2.60227684976934
2.609540943609212,2.6095195137672054,2.609395237976606,2.609120885703088,2.608686204221713,2.608100910294862,2.6073843353055244,2.606559309863888,2.60564871338976,2.6046736696929154
2.612022639085513,2.612000732958216,2.611873879125589,2.6115942719495657,2.611151934277412,2.610557187132727,2.6098300250767936,2.608993874579938,2.608072095998623,2.6070861722014516
2.614523984651486,2.6145015924564605,2.614372111482706,2.6140871576693017,2.6136370416862853,2.613032703659865,2.6122948136346644,2.611447402361877,2.6105143159537554,2.609517398392065
2.617048001546391,2.6170251131670166,2.616892954241402,2.616602558733279,2.6161445376370613,2.6155304653735025,2.614781700088934,2.6139228854804206,2.612978358416598,2.6119703261809857
2.619597650041738,2.619574255015661,2.619439365560025,2.6191434298776257,2.618677372057401,2.618053416376379,2.617293622029929,2.6164232545811448,2.615467146843656,2.6144478717286983
2.622175830815673,2.622151918323113,2.622014243935649,2.621712666077444,2.6212384349888507,2.62060444075429,2.619833456910089,2.618951380071326,2.617983544379443,2.6169528908394484
2.624785386302007,2.624760945153897,2.624620429552546,2.624313103895336,2.623830557936558,2.623186363928445,2.622404023400404,2.621510073481629,2.6205303552242234,2.6194881803354355
2.627429102014146,2.6274041206401364,2.6272607056055874,2.6269475228049,2.6264565151940134,2.625801953982914,2.625008082721973,2.624102088802915,2.623110325976817,2.622056479405968
2.630109707844172,2.6300841742804755,2.6299377995988107,2.629618646489436,2.629119025143058,2.6284539229673944,2.6276483399529185,2.626730123798398,2.6257261469527027,2.624660470931813
2.6328298793372404,2.632803781214334,2.632654384619326,2.6323291441160284,2.6318207515293395,2.6311449281754853,2.63032744531084,2.629396821291334,2.6283804534776,2.6273027827849296
2.635592238941437,2.635565563471617,2.6354130805867007,2.6350816315851606,2.634564304713351,2.6338775733986006,2.633047995410944,2.632104770428381,2.631075827156674,2.6299859891037207
2.638399357233179,2.6383720911979784,2.638216455477912,2.6378786727559387,2.6373522428971463,2.63665441015562,2.6358125344999395,2.634856507918731,2.6338147971194577,2.6327126115439183
2.641253754118212,2.64122588385567,2.641067026527918,2.640722780646979,2.6401870733267807,2.639477938898324,2.6386235556657667,2.637654519249052,2.636599841240547,2.635485120505146
2.644157900008191,2.644129411399996,2.6439672614058365,2.643616418612956,2.643071253470481,2.64235061019262,2.6414835020231395,2.6405012398742698,2.6394333873360853,2.6383059363331895
2.647114216972817,2.647085095431304,2.646919579366702,2.6465620014967763,2.6460071921725032,2.645274825875523,2.644394767874896,2.643399056384144,2.6423178143360078,2.6411774304979474
2.6501250798674247,2.6500953103224503,2.6499263523787056,2.6495618967572896,2.648997250782605,2.6482529401878114,2.6473596998490585,2.646350307645568,2.645255453431973,2.644101926746998
2.6531928174358983,2.653162384321585,2.652989906225788,2.652618425572405,2.6520437442609905,2.6512872608822344,2.650380598011502,2.6493572859204857,2.6482485892008896,2.647081702234684
2.656319713388742,2.656288600630097,2.656112521585416,2.6557338639174533,2.655148942258581,2.654380050307113,2.653459716954057,2.6524222379592644,2.65129946070386,2.6501189886265757
2.659508007456082,2.659476198455499,2.659296435081328,2.658910443618569,2.658315070172386,2.6575335264651203,2.656599266857857,2.655547366069326,2.6544102625603863,2.653215973179119
2.662759896415339,2.66272737403898,2.662543840310974,2.662150353380848,2.661544310175731,2.6607498640470046,2.659801414531686,2.658734829158812,2.6575831459975845,2.656374799794265
2.666077535093266,2.6660442816573364,2.66585688884737,2.665455739790964,2.664838802223042,2.6640311954399567,2.663068284425038,2.661986743754994,2.6608202198741497,2.659597570048809
2.669463037342002,2.66942903459892,2.6692376912149984,2.668828708293929,2.668200645028852,2.667379611710294,2.666401959615571,2.6653051849971185,2.66412355167876,2.66288634419814
2.6729184769887464,2.672883706113207,2.672688317839374,2.672271324143569,2.671631897020651,2.6707971635600862,2.6698044827705787,2.6686921876033267,2.667495168502568,2.6662431421540695
2.676445888758616,2.6764103303335687,2.6762107999698364,2.6757856133263305,2.675134577265144,2.674285862257308,2.673277857082086,2.6721497468112454,2.6709370579853946,2.6696699444363463
2.680047269170194,2.680010903172728,2.6798071305750897,2.679373563457901,2.6787106663674605,2.6778476805390485,2.676824047175098,2.6756798192918114,2.6744511692351884,2.6731686930974488
2.683724577403252,2.6836873831904025,2.683479265210956,2.683037124652151,2.682362107342795,2.6814845534872886,2.680444979988521,2.679284324035841,2.678039413720273,2.6767412926201835
2.687479736138049,2.6874416924325346,2.6872291228597747,2.6867782103618127,2.686090806459918,2.685198379376676,2.68414254562821,2.682965143212816,2.681703666133877,2.680389610787593
2.691314632365601,2.6912757172414947,2.6910585867408225,2.690598698190284,2.6898986340559548,2.6889910204937184,2.687918598191557,2.6867241230013184,2.685445765230373,2.6841154795246163
2.6952311181682256,2.695191309036576,2.694969505091084,2.694500430673899,2.6937874253217755,2.692864303926749,2.6917749565629907,2.690563074390485,2.6892675146326326,2.6879206957109223
2.699231011469651,2.699190285064056,2.698963691915649,2.6984852160339465,2.697758981057296,2.6968200223259617,2.695713405179717,2.6944837739518315,2.6931706836098392,2.6918070219642725
2.7033160967539054,2.703274429116061,2.7030429277069743,2.702554828897676,2.7018150683959345,2.7008599346327977,2.6997356947669617,2.698487964580728,2.697157007825068,2.6957761873937334
2.7074881257521537,2.707445492217377,2.7072089601321685,2.706711010987474,2.705957421497428,2.704985766777876,2.7038435430419545,2.7025773562067625,2.7012281900518844,2.699829888322015
2.7117488180966047,2.7117051932793563,2.711463504687441,2.7109554717773463,2.710187742208144,2.709199212346637,2.708038635385818,2.7067536264721976,2.7053859008591763,2.7039697889761545
2.716099861940542,2.7160552197199537,2.715808245318768,2.7152898891157795,2.7145077006879803,2.7135019332118064,2.712322625482495,2.7110184213776445,2.7096317792633684,2.708197522145724
2.720542914543481,2.720497228048912,2.7202448350077915,2.719715909814003,2.718918936002904,2.7178955601317214,2.7166971359237784,2.7153733558940534,2.7139674333471326,2.7125146898076817
2.7250796028203994,2.7250328444170298,2.7247748963218976,2.7242351501986164,2.7234230566820794,2.7223816933135327,2.721163758779458,2.719820014540052,2.718394440843644,2.7169228637169422
2.7297115238539167,2.7296636651284083,2.729400021927368,2.7288491966274813,2.7280216412385303,2.726961902940205,2.725724056131549,2.7243599519236072,2.722914349685381,2.7214235859616838
