H_i,C_i,M_i,N_i,D_i,R_i
2138.651927688437,339.5701577066523,13440.915229661829,14.26686816375143,19.62883371200976,66.10429812423882
2769.6100448712764,181.1108037689103,60848.55420670751,3.647146720070407,68.72359233716904,27.629260942760553
4365.3946032398735,38.96111215788375,5107.936063473132,78.85526726537206,18.99359945052167,2.1511332841062654
1425.835022724955,5.405004907248983,5640.948611534576,98.1131077015,1.6385897141339385,0.24830258436606267
2477.848583122077,173.87461007908314,88448.37182930992,97.84057386212471,0.4948193943491541,1.664606743526132
1502.0600192143995,49.2000974843469,98916.23187898638,41.370124621326525,34.38153692694941,24.248338451724067
1498.4926265237984,388.8713322845552,56323.80471130499,49.58992019456772,32.332801704339026,18.077278101093256
2934.354810432523,387.3540993261668,55080.881382989945,8.734495478759325,71.21287668551909,20.05262783572158
2620.2919756174792,389.5204853784837,17936.001550643185,68.46561788031367,28.223534467598316,3.3108476520880146
4498.479039179338,77.29195021970521,98815.0803935504,95.34708114003048,3.44931727279972,1.2036015871698118
3931.681484869648,156.10691524055164,33876.13226397648,54.0332104303915,1.7965640434716184,44.17022552613688
3823.917068600142,442.7724465875155,90929.56997768368,1.587491546410421,92.54620624647389,5.866302207115709
1594.9051925933873,171.11002562093574,94666.353903156,8.354562139778754,76.3189634272098,15.326474433011455
1056.6055297142568,224.144609154881,18222.963193379408,76.30750765078203,6.617638497871228,17.074853851346745
2745.99217522674,134.22497592506016,72647.55812159007,29.54282078601416,3.7397792401098258,66.71739997387601
1095.7656596035938,335.30960780452625,54538.58701026675,80.46313606160503,9.875218981321506,9.661644957073467
1065.9279026360198,176.59084902897473,92203.00644379838,25.9603131922248,36.8084028361878,37.2312839715874
2453.975897789462,9.41967309514255,60720.94403593812,39.24185174104065,13.068458149480618,47.68969010947873
2800.8731411587137,116.17141802160752,92445.77386628297,76.07724599699456,10.286303371433911,13.636450631571526
1942.712206265285,222.78397024661737,27706.00803154209,31.4643935103241,35.93448209793091,32.60112439174499
3644.667819974849,353.68653955144475,73251.2366675973,36.46687606962095,45.23524825542915,18.297875674949907
2387.134039364134,330.9061207699842,35536.54408171023,9.55893362145472,6.85425195139222,83.58681442715307
3278.6338334671727,133.84357482810168,11986.779693251916,91.62566634289988,4.540199996071221,3.834133661028888
2439.3140026239944,178.54335354441318,71852.5373626799,65.64536561492632,4.650078715077521,29.70455566999616
4065.8945724856894,203.4754345109754,7263.855447773785,7.67807176910518,90.2814049108513,2.0405233200435333
156.53543016956556,358.1172302480645,64414.26852282189,54.698982215899946,34.980189641840326,10.320828142259728
783.4781941102902,240.532631685286,81213.934171386,58.54336617452257,0.1522218837985448,41.304411941678886
3846.075236634266,397.9174281244796,38995.92614281815,73.8237548868781,9.388367781326282,16.787877331795613
1571.0055842958525,113.36018282099069,3387.1522441489424,75.15280311797939,23.41784030540127,1.429356576619341
1090.0204620703687,160.70835418372823,29159.253523639807,9.294546524040491,6.271120361949193,84.43433311401031
3624.920565915064,381.5659496041442,6348.141423579086,8.62550993025392,18.350245009558147,73.02424506018794
2003.062518569244,230.17676554916915,97995.75527515067,83.0659161025961,10.979847641301806,5.954236256102089
2563.026305798613,313.8874769520668,74042.5413239122,46.39157250174708,7.310299334148949,46.29812816410397
2272.281966077812,148.96643433702104,69653.93402835495,51.837790926755545,7.515558403250568,40.64665066999389
1104.1866587785926,350.028167280227,6226.701903757509,87.54053735523921,5.601263625305096,6.858199019455695
265.9896754031067,227.48112344038552,33698.83349299527,67.65294217520035,19.67097587208929,12.676081952710359
2407.9139200186746,163.65528422257682,37012.69720066451,14.464030557061486,19.73774321284589,65.79822623009262
511.2664408636591,344.5180474199576,62922.34798121318,49.040483202587815,6.603369243001699,44.356147554410484
4097.448483437916,114.50636095056042,78747.0542570547,64.2531605376842,21.91587756705357,13.830961895262234
3667.981489149292,392.16372156435216,85465.42006197727,80.86494369744214,0.3006724868789148,18.83438381567894
436.19098289658353,418.385013993954,20168.362519243183,78.32985998222209,11.943781749280836,9.726358268497075
2012.1145127437192,336.0229767757742,65118.345700678525,57.71340332824133,0.2282356428093408,42.058361028949335
3500.294511402422,176.20580331372938,51610.18180446565,94.35098763039468,0.6646168838549174,4.984395485750399
3506.952620788956,256.98444737255846,39087.28557394628,44.48598603342243,18.113246983631672,37.400766982945896
580.4287892110667,330.2604062879253,44131.355414607424,10.204046656662904,48.07339501645444,41.72255832688265
212.54846191100984,91.20228100224313,95135.5941213544,10.36377045931199,88.5893996103338,1.0468299303542068
3707.846631035408,106.80758631731062,10716.760717311476,81.93577603433819,3.2118433747573683,14.852380590904442
1168.2765689077971,235.8800457666864,34248.67201814231,82.32147198261954,1.43835802891935,16.24016998846111
3408.276720328141,29.31211141099312,67637.56194583498,91.16975002751812,7.407598541084632,1.4226514313972478
2202.226381025464,171.67247130905596,3413.380100095159,95.15681809224064,0.7195622997792793,4.123619607980079
3972.438082447049,298.684322666306,21752.397173412104,23.399698670615848,40.90895688514953,35.69134444423462
4329.566984711266,191.0988717021628,27913.61491330455,72.74586856335186,11.267317320876822,15.986814115771315
3087.7599097969924,14.863615807887596,10459.812822843174,44.29486360885247,16.43649410623379,39.26864228491374
3103.386800328973,109.66370135774116,95681.42523597689,4.270516234978468,30.54141889707285,65.18806486794867
2166.1201750839764,211.723550629098,11721.013969881727,59.556246630819686,39.00653794221542,1.4372154269648973
358.08445923705386,390.2640166350226,93372.5657919584,62.30905653469302,8.481871116184811,29.209072349122167
248.882536022754,372.9457286985949,33338.37725022663,98.81947388422188,0.753038672159521,0.4274874436185865
3060.7711481220376,195.60813891258763,89918.75465132238,41.97253426702066,40.78440250098649,17.24306323199285
806.1188222577299,53.66937335953011,57649.28998202132,93.32152875820375,3.0058653648498512,3.67260587694638
3442.718639638581,85.64484796841656,90128.9756249133,98.21745920304144,1.6949734963515322,0.08756730060703899
2739.547212832324,313.04503317777284,44397.78863201559,20.50130779508548,22.682646630803344,56.81604557411117
1453.9359836801375,437.16152104548047,1749.9722652379924,38.30048045533886,59.210519983824256,2.488999560836888
4068.538072064945,38.28204879004507,6589.365012724652,82.21722000605796,2.700085966414553,15.08269402752749
396.1419661037862,357.00283578786025,78137.38614462859,15.988177861580189,44.10666344021985,39.90515869819997
3614.671163416516,422.6608563509535,77997.85263402185,43.70802932049167,27.248996460046005,29.042974219462327
2680.776620538046,290.7756953943588,82519.75171469692,21.41350135509659,76.24123070610965,2.345267938793768
1914.5992274890468,391.4119936930418,7178.3705312881775,83.92069336412727,13.245181128213806,2.8341255076589196
1354.605099196195,205.30030010542063,88243.87590937571,41.25197300068477,18.287407969322462,40.46061902999277
2520.095108259812,143.89946825618918,50892.292727288215,51.9306822949965,1.947725842568932,46.12159186243457
127.80312351581073,438.44995896109,96372.71738710967,70.92331664898866,27.61523619842958,1.4614471525817585
4131.898995016441,340.50065504752763,8778.914860166404,82.13410700507012,13.385074568453952,4.480818426475928
3049.481158690912,383.930661656809,76653.13094362391,50.46759391078256,30.311946755688997,19.220459333528446
1713.1091959873063,369.7182523481212,77023.93900777203,21.140192599170373,43.441258737873184,35.41854866295644
3607.0564099856665,152.91647559837358,10344.674978170618,41.41891631437279,51.61897000603855,6.962113679588661
910.63693709698,252.49116330921748,14092.1077274544,21.39438233137198,22.736607293908705,55.86901037471931
4444.134324527476,398.9360253908877,75460.09886062333,22.725839525884343,59.51862150316454,17.75553897095112
392.8546878434199,291.5122788821379,49333.55667669736,91.41917204294514,2.999884900229891,5.5809430568249745
1932.0377022232867,70.86287388719153,64046.519876739614,99.6748053963717,0.0647615255283593,0.2604330780999451
2062.0026226903674,42.560985308626265,65282.32892081895,5.430236511741196,76.95537465814279,17.614388830116013
1800.0155415095323,151.55887089647203,1556.469560639909,85.30543349763818,11.521749324019266,3.172817178342557
2688.870055155249,447.95058535755817,62664.0279266417,38.612625060959374,2.0015261094061643,59.38584882963446
2021.8625877107504,25.407237214241587,53717.1836823027,88.81156425122127,4.646208489424347,6.542227259354383
1736.767709129833,404.50083283167606,32663.050228698383,43.65948510363769,0.9889808285572268,55.35153406780508
2898.0546398661304,138.59823037370822,61932.97542391968,14.193421283608403,16.634437673946657,69.17214104244493
1675.8485709757824,97.12417090685562,88127.53010668178,69.94163791950385,10.371435007403324,19.68692707309283
4009.637925695008,173.1807522780893,84388.10515120906,3.7196059761640936,86.00606222012873,10.274331803707184
602.7488950890063,132.2371192279332,73506.72488053121,63.77391158557428,21.789062084304945,14.437026330120773
3568.678393207214,35.933319923917,27285.885479905548,72.06645655644326,14.501581624357048,13.431961819199696
2289.026780525593,183.93595464157343,25428.57420835507,58.31606109107137,2.612097837428192,39.07184107150044
3008.107185729623,308.80354531514706,51876.16754787623,32.1274340901173,63.41661988795708,4.455946021925612
1508.9955780160544,91.82364707678116,12132.898676632954,52.469921807246656,42.61996362097164,4.910114571781705
1602.7998943572466,362.7077534160151,37944.43299516909,49.38183178895795,6.346778524853632,44.271389686188414
4008.189280471168,0.5998954360274301,93426.13294498587,81.03648478057266,5.924230164575401,13.039285054851934
438.31629875378,133.23348677133345,76836.67590341305,34.529122629895056,22.02059710907408,43.45028026103086
2667.9196978893046,20.753264877838014,79735.87661435393,23.54678113920664,71.81029805165726,4.6429208091361005
824.1745238304566,50.19831404567691,71032.15733608392,74.91567632539751,4.519393393023164,20.564930281579322
3688.0446461261618,322.0084440106945,55482.90564924789,69.31651228523346,4.40146010810383,26.282027606662712
2177.5908403532376,117.1396108301614,47791.83430525881,1.2132327102581857,81.21705918122225,17.569708108519563
2132.8934512366604,146.69462604403543,20808.557252964485,53.19815424208745,32.95904590137971,13.842799856532842
768.3297599547913,237.63513148862444,61056.787991298166,85.28854245235372,4.819318935479059,9.892138612167217
1608.18347579872,162.18042251174185,68011.5977280533,13.997226728819342,27.721821638147397,58.28095163303327
4316.100252827724,322.7411401703333,60482.829915136026,12.395608872048042,78.21346407798735,9.390927049964603
1125.431777824812,7.736967153404517,52527.95505138486,91.27451583640143,2.334324055346739,6.391160108251826
4296.049294794385,352.27688607531474,98225.24649550376,17.475100595576027,3.807259309660329,78.71764009476365
4176.03147605972,34.005190517769485,57408.65588970038,12.784166199229183,43.26184846073845,43.95398534003236
2352.486845560556,315.7142447716121,80565.65385792799,26.447923031834573,4.332391669065131,69.21968529910029
3135.937829483176,374.3436235802549,69553.0802803461,51.31952533511856,0.944381513417636,47.7360931514638
366.27084051847936,109.9178567022238,80094.16407394709,38.08194502812975,12.867502852713072,49.050552119157175
3710.8305452957866,424.3284111913299,20431.06546764905,71.37213840512598,23.815352959420498,4.812508635453522
4030.6414871942297,74.3230047020349,42674.414866184365,58.92940723942427,24.92653874089477,16.144054019680954
1863.5500003591053,378.1602327606077,9371.179170631463,74.1386583049879,25.62545450210775,0.23588719290435023
1851.6932831674424,388.0933684513668,8061.598093009023,85.59167136060869,8.580368340646206,5.827960298745108
4348.270678091754,174.3186042608426,89785.00818889092,15.54507456397248,67.1167566080734,17.33816882795412
2488.7600195083287,402.83627908783086,7804.249207647062,47.55020122410632,26.93231408350399,25.517484692389687
2752.524730964362,67.98014245458516,2697.05252360138,62.509514098406825,9.842279340349751,27.648206561243423
1705.5502015262862,248.07895613404284,95326.84918719534,77.13757978900459,14.471518698331826,8.390901512663584
3337.492090638929,56.02901051050058,46769.613672161126,93.61218817499058,6.118960535009825,0.2688512899995965
2154.1356619621783,163.2880295109666,87983.62946201212,90.37078595701549,7.885736825474285,1.743477217510244
1907.3557564903376,46.503615295762486,90587.03852744868,5.831357328190161,32.96293922944921,61.20570344236062
244.0870857863258,149.4506079292728,45961.91816467215,41.07953473479812,10.027741964785031,48.89272330041685
4024.9198927743614,438.8916181032193,80684.97479024196,79.2281640814948,16.81205203441191,3.9597838840932944
0.6498389938110665,382.1057051495228,34468.66252972776,24.67632919498785,3.412095935247649,71.9115748697645
1471.9127617213558,7.310757823326073,68950.09728349019,64.75568414163361,26.239308422990533,9.005007435375859
1897.128001546973,293.6764347200495,58199.77950367856,98.3556830099482,0.2316573172651796,1.4126596727866119
3429.597189537095,380.9233263246627,94190.94236610846,24.2092966173261,74.74257798603597,1.0481253966379285
898.2377078738134,71.46727264486081,11812.777051469362,30.06135398807292,7.993303985855497,61.94534202607158
2982.130955762042,187.6521831862109,58499.46263154361,85.03739579754418,14.117169100557932,0.8454351018978894
3795.891440637803,179.29494315801549,24604.59845192202,86.35991688801028,5.042719843636337,8.597363268353387
2789.149255798188,199.0286300195772,91707.83502830769,96.43531760905644,0.5381278474384718,3.026554543505074
4052.601931376918,57.45692824480162,53479.84556111185,26.67557655236467,56.27764031447932,17.046783133156005
3648.525854637756,325.24151993353433,47369.1295752209,58.846335484493615,11.592868018778852,29.560796496727534
815.6113599125069,8.882670392378367,51404.36688009879,26.58815200277714,38.71235086960033,34.699497127622536
2997.923797611518,145.61000659260813,26882.85766419737,89.95735565906335,4.216822839778412,5.825821501158235
943.5001355518684,66.4126270640626,69277.35818629646,90.03726957016333,4.145999231394242,5.816731198442426
3373.09015121982,174.79543553862723,67293.18012836279,98.43357053940088,0.8485019528530845,0.71792750774604
2405.4623694936136,285.897374489489,32291.3054542501,52.79358641322287,0.4838770718845911,46.72253651489254
374.8164632119494,361.8275320583251,12763.764623712368,54.7299470290488,13.90947120675362,31.360581764197587
3406.145996614825,349.10043749551573,93634.53059480037,88.45098312964734,0.9894618679300644,10.559555002422595
1429.3276512674076,274.6427560689157,13979.3099611827,96.86113539073736,2.6944643236659327,0.44440028559672173
3077.058808433234,358.68091739226907,78243.93537917077,28.64187289193606,1.4430498574587072,69.91507725060524
3472.0409405684672,260.5417503041735,56016.82394825928,19.601966829730934,75.02388301253538,5.3741501577336805
4380.9752556418125,304.8917073468135,34168.452891251334,62.45733236755691,8.029378971935973,29.51328866050712
444.2704844904095,269.2742301867462,11203.79841830511,43.04267656373523,40.44353529044158,16.51378814582319
3867.7632735929305,229.87716921645625,22939.06529418922,53.89611046896533,42.42847919493218,3.6754103361024875
1249.1052142418373,150.46385739789085,95721.09093111972,63.03785221472822,21.085799486278805,15.876348298992976
3016.037708055355,327.9694277826779,87047.9521902041,33.715470093161734,23.035633140607924,43.24889676623033
1843.095614218505,306.534239919141,67804.63415874096,45.35742923568794,13.591465216639715,41.05110554767235
3186.1945309573293,359.51128211065,78510.43006032736,63.13236998701151,17.800237442857654,19.06739257013084
1755.864331757784,68.52492951483897,62241.43808389896,22.464705116256773,34.80016595948972,42.735128924253516
1815.972604688159,31.084363987426723,14978.38389570742,95.904761944799,1.3693447185051222,2.7258933366958864
1479.032291454703,157.93421813497994,50386.788123670754,37.074443232289326,9.680239805882575,53.245316961828095
3138.995382183288,17.792273622797303,31356.13993889552,7.97753241930153,24.227339050088915,67.79512853060956
264.85159528473514,233.9851408821603,98408.81515335765,10.701670674974094,56.679367329537726,32.61896199548818
4268.723818038142,204.3822539331712,42786.80048873364,34.35654134378782,49.58299586079544,16.06046279541674
227.04000742197377,320.9914104863551,825.4307051892634,0.0653879910779448,88.22752175139743,11.707090257524627
3948.958029777672,422.187393035229,57915.74304667271,17.563799566879215,9.385187860109324,73.05101257301146
1506.3361552517488,51.85857311763873,65053.60486149446,34.483324501360386,13.411716249316742,52.104959249322874
4488.346390586203,406.9514103301027,57803.04512945232,57.9792134776545,9.314018088764907,32.706768433580585
3381.422465654284,436.0995726744287,92361.6897837434,11.829606368824992,53.378711077341286,34.791682553833716
4086.38363486565,75.96249941357846,14881.602841561877,72.59817632744581,4.791330457477595,22.61049321507659
2323.5455679809734,284.170864923568,14768.431182205562,33.57578635708926,17.007158044050303,49.41705559886044
3081.483600878174,125.09499665601432,43627.063646528455,89.56377692295196,8.549555522690719,1.886667554357322
1992.8155480859064,427.1793345784224,70984.80858525207,61.049817568022334,26.901596850339875,12.048585581637791
1876.2805533810456,164.29854550972493,52360.78940048861,11.307949612461709,3.3931048522917004,85.29894553524659
2579.559776623224,198.2216379116704,24302.711795037656,80.01254421172034,13.409679150928744,6.577776637350917
1154.8850824820836,292.0493923144535,2378.645035974313,38.90533006657757,30.487602683501613,30.607067249920817
2511.7600307092853,99.967775277001,86247.93137999404,42.95893133478415,47.006906393274086,10.034162271941767
3511.7205793675143,165.07629094313796,19287.846339809414,55.55970604809061,38.09498481579176,6.345309136117642
4449.91068317606,375.18864156423535,92057.32926406166,59.40908025141359,24.85498286036469,15.73593688822173
1375.8442321367445,25.86509933677674,95291.83542598144,2.40331143058266,19.147540943774647,78.4491476256427
3810.81133447416,159.16727787027594,20532.18202789905,75.77268166737169,15.137952888739688,9.089365443888626
4080.0681893851097,67.79562667692448,9741.286961261912,56.75979423642698,4.7088351160063056,38.53137064756672
170.66276192611886,88.6944005960082,95457.8318949969,16.290159447124257,13.410575976416832,70.29926457645891
107.47097314922424,443.2532635310633,5097.098698159964,17.761561129179164,31.429425386787035,50.8090134840338
3351.1912172532,282.0248159281152,92523.772295184,25.13130099416144,40.70254627411406,34.16615273172449
2594.2443500029585,309.4121032529907,50675.53002184801,6.232961360093002,75.28906713307781,18.477971506829192
1804.7542560225224,170.53175868632744,36631.86168895362,82.60003356722628,8.585880231118175,8.814086201655549
135.8865738695495,438.2117698582722,86785.66136185545,19.00632868483764,70.77962891272142,10.214042402440938
4094.036888594661,186.90045055404823,55791.55775175699,96.64768447708428,0.8990230090172143,2.453292513898517
3651.228882505108,142.61486511392218,47585.30812150625,5.90912418936012,71.70734233603751,22.383533474602373
1013.8637904506808,123.75934815628676,18193.11910795698,54.41075576732265,10.659944352119744,34.92929988055761
607.1665733887452,374.79493152365535,90463.3757316061,40.59862949900816,25.067240757442843,34.334129743549
3855.924094522144,203.0157309911915,59469.86660772334,25.24917221724361,57.31114949586675,17.439678286889638
2657.555288705151,18.933863470473725,14666.327253470336,66.57139253137392,19.24482424288784,14.183783225738242
4260.7440382389295,154.8009724117402,89337.6602749007,78.66335479080013,14.4976851191805,6.838960090019373
1968.2388885979608,422.0504643074904,4255.494861026018,90.17748346729408,4.953573122796116,4.868943409909803
725.8704154883201,305.450280642953,63275.46148932152,7.808566415586656,66.33892481171914,25.852508772694208
1352.0894139531786,375.5654429239489,83281.02573841317,28.02934094946339,57.26035776971678,14.710301280819834
700.530581620295,179.8106829334696,62858.86366910586,92.29969286527783,1.5019314620242314,6.198375672697935
3254.1498677894688,290.30069386638536,65562.94150983027,68.19541856125412,6.71101822510362,25.093563213642263
151.9569667893119,277.01141854387424,7931.474814032847,70.45137129752196,14.65201767567503,14.896611026803011
10.944865078364712,350.6485040179403,59752.6725440477,64.09584217526485,14.769215540811524,21.13494228392363
649.8644609661975,72.07507432998936,70221.93387397137,38.25483889722509,41.72141635110589,20.02374475166902
949.2887163054212,194.8551248305939,72842.79453395856,15.391021579967678,58.89014511883638,25.718833301195936
1361.6946101480703,250.60982419721284,89117.68752213838,55.97077146477963,43.74950518874172,0.2797233464786473
2762.8294116546954,12.533042680198216,1217.957415876845,93.17716197541068,3.4844370211149305,3.338401003474386
1567.465900173201,259.6901724870781,8327.072776219056,7.1452107482600375,16.091630382971605,76.76315886876836
749.9926168194048,399.38594852591,13369.7512220128,75.03694747290689,16.13007921483457,8.832973312258542
2125.8539887954607,430.5524611274477,5957.889644329068,24.16917123112125,32.85849607371081,42.972332695167935
4222.669732395735,222.6391618940401,3169.9129915270773,91.57869012218148,1.0190552644200153,7.4022546133985
2940.4143452784306,448.90313766874414,24446.60602309748,13.663690125674908,80.38022491885191,5.956084955473187
1687.2263410374608,53.23821317364606,46856.49121937788,70.69932940813617,12.74113184297256,16.559538748891278
1631.964697750195,420.8790637262061,19356.379379468577,28.35388376641708,15.912430152665031,55.733686080917884
996.369560018858,165.33361497820115,46554.38115596584,94.83807222564316,0.4125447881686805,4.74938298618816
485.0676030575887,282.54413297215564,71992.20740848295,96.11563694160184,2.239680316818409,1.6446827415797558
2463.1981649776885,186.4768258921404,31550.90339334538,53.24220263068912,41.47142694632672,5.28637042298417
117.59641895497889,56.33418001600178,55639.04946532504,19.34103766361161,66.7381371984552,13.920825137933178
1124.1218479016509,28.743204301788115,97476.94421021327,66.64098929118539,26.71244058850849,6.646570120306119
1491.706248257143,169.72533027574187,82299.96019168364,26.073775715553776,0.6045923185389284,73.32163196590729
3141.0138006454067,395.7028527141512,97632.6999597872,40.968469880097416,57.74715289962843,1.284377220274152
1722.6199564243825,87.43082614981209,16483.62710741807,86.5259679384806,4.540951617410315,8.93308044410908
2443.58317709654,63.180802899160966,43901.46490809527,48.5309734407995,21.92135819787582,29.547668361324682
2926.565199322332,43.39687353642826,54814.6942298633,64.91895395340279,30.90345345932104,4.17759258727617
1580.6828208505274,289.06256191905385,50264.81343787324,57.39534511019786,6.24698320055121,36.357671689250935
2566.0047081062094,208.1658105856628,93873.17827696796,81.67822017525242,1.1875805574084244,17.134199267339156
1140.050824966679,126.94945587604629,10541.231795659489,63.870604574055214,14.459085903422343,21.670309522522444
3589.615668301858,426.8149886746501,74306.34626180984,2.5882215613679795,41.89401135130038,55.51776708733165
3760.4740806897016,228.2221673023842,84066.26612762366,76.16226747028689,11.35589037390996,12.481842155803147
614.9439061370946,107.85772463082952,103.6590604624194,9.47651913119798,16.436106513570863,74.08737435523116
4306.472885628435,411.19932346743406,81731.24445015765,97.93792356536434,0.345389479850544,1.7166869547851125
4196.583176799518,213.6300432803914,4738.356724899248,78.9199226057828,4.3483797200672605,16.731697674149938
255.8018351089076,96.47653261328892,43247.66701895398,99.14302543462908,0.2368394147253247,0.6201351506456086
1228.5640727346292,89.61578883709589,22388.973024614632,12.04987933062019,57.768599844523735,30.18152082485608
2246.299857447356,345.1321282947016,29970.04326767717,49.188174399337726,26.86237310087853,23.949452499783746
1703.0779522314265,45.50436568358837,54770.129702245584,77.94830116760829,4.532908075308613,17.518790757083096
3339.458281042066,77.56836602867709,32886.72892966667,70.30036110232636,16.742518853132804,12.957120044540833
184.15104145463144,294.3709024209354,29610.4263913182,44.76279749717977,22.90130720272115,32.33589530009908
4175.8526385955465,20.356347372162723,48288.81709616551,45.94996392256003,37.112168253528445,16.937867823911525
96.44328050377834,351.770760452941,27359.533578455164,13.88990906862024,15.4605718871947,70.64951904418506
694.4006880311722,156.75880412913904,57101.19411452791,97.63680529676957,1.3543277698684808,1.0088669333619673
3288.7284321210723,235.1941373843348,16010.242802096336,8.881456080974093,44.30751873717407,46.81102518185184
1539.28160349042,389.7040694164976,78091.01688078322,34.80800145038946,37.71033731946998,27.481661230140553
672.1436953548456,166.2713671436613,77591.54220201117,53.629457369027946,3.384977834950776,42.98556479602128
608.1094057266656,297.66039204732203,78444.9528334493,45.01861637813902,53.307354310790686,1.6740293110702922
4440.703641255343,364.1112668698651,18615.574420044984,27.93327196638005,57.12513239556071,14.941595638059233
1435.8858622089365,168.1899455463789,87257.35145817825,99.41207599921758,0.2051811753890716,0.3827428253933506
217.648051285413,425.13705928391,8830.25041625431,89.1522191060274,6.824218375512576,4.023562518460022
506.3088726574101,390.8071021822128,10654.732390403966,51.53305866247975,21.47517998029896,26.991761357221296
751.5752963928103,22.92633929535532,98752.0172747068,79.34526619117736,1.08512650927851,19.56960729954413
3834.180374315529,139.25185920506345,80438.1134957439,72.25589020635094,18.709565019399463,9.034544774249596
75.20778285770334,349.3612861084293,96409.96934282086,28.218750311826035,7.693463909467411,64.08778577870656
2860.562637733854,5.873548030052563,45148.83232116725,86.90680140740781,11.281661374729696,1.811537217862492
1565.933610369006,183.39030732271425,40764.20189963236,59.27255378499338,35.44175120726181,5.285695007744806
1637.758923370806,302.2592598350625,6663.812278262913,69.79453796291807,17.17094541296428,13.03451662411765
2114.438287821185,69.85706692897006,88883.71524210027,69.89504101042533,10.690623581359196,19.41433540821547
38.12814685899996,318.8397918835383,87562.0521298921,56.34230612965708,32.216752797428995,11.440941072913922
4140.075863916502,242.91008861512407,24823.41310177303,21.938570010541103,47.40595538784815,30.65547460161075
1299.4525123976248,21.83740788163937,34399.873159240684,36.93206679385643,8.299432417192824,54.768500788950746
3728.074718254453,314.1293091166144,35186.54742117156,95.22387674489642,0.1354845529295034,4.640638702174082
2310.2072478176697,299.62319991450204,52657.02454090395,56.827990546199615,34.707287965460715,8.46472148833967
3818.810699416939,355.8034179549765,94893.3617258842,10.179507047070771,5.888219078978485,83.93227387395075
2848.007300198501,267.62902915470687,1916.4472003488395,48.2868126806571,35.80985703313175,15.903330286211151
2536.715943632493,430.6510670167543,53177.78515747543,75.68719006482961,11.518328985351982,12.79448094981841
3620.291262674381,214.5598857572517,86658.02551450618,48.95149318143525,4.334158389283498,46.714348429281245
1861.7695097512435,180.1542590617441,64554.56976654443,78.55293350897301,15.01205210388567,6.435014387141317
3084.0023500283664,57.04587966472093,26666.0886090982,37.39130840917068,56.81879373318589,5.789897857643432
1525.0246170185335,265.3700820832302,18446.734956546577,95.83404531195298,1.8877422452997028,2.2782124427473205
2328.0122218139427,267.91729188877804,35929.60430932873,17.942045307463857,22.620668677703183,59.43728601483296
987.8331463788994,206.93407614302976,69305.59348855233,35.41822247033328,45.30697414856329,19.274803381103432
