D=0.0 mm/w,D=0.1 mm/w,D=0.2 mm/w,D=0.3 mm/w,D=0.4 mm/w,D=0.5 mm/w,D=0.6 mm/w,D=0.7 mm/w,D=0.8 mm/w,D=0.9 mm/w,D=1.0 mm/w
1.4665321150287554,1.4665355915869076,1.4665591159784055,1.466620594925519,1.466735774738083,1.4669184217279974,1.4671804897836684,1.4675322759335945,1.467982564677962,1.4685387618198769,1.469207018483344
1.5044331456997135,1.504437188873929,1.5044645036256452,1.504535761531346,1.5046690210194364,1.5048799562329889,1.505182068773296,1.5055868834891293,1.5061041294019224,1.5067419067872327,1.5075068413672796
1.5411336718066584,1.5411383428440848,1.5411698489518673,1.5412518953208785,1.541405053783715,1.5416470499664223,1.5419930279214664,1.542455793852051,1.543046040429232,1.5437725531019284,1.544642399705191
1.576675059176572,1.576680422664203,1.5767165416880249,1.5768104340959062,1.576985390589922,1.577261331398935,1.5776551336934193,1.578180931935193,1.5788503931993634,1.5796729693613474,1.58065612790731
1.6110965793079512,1.6111027031521776,1.6111438769458049,1.6112507199937347,1.6114494508174948,1.6117623260834308,1.6122080419467684,1.6128021007571678,1.6135571458527616,1.614483266967096,1.6155882785854443
1.6444355830515127,1.6444425384525527,1.64448922886089,1.6446101730558589,1.6448347291195515,1.6451876299711117,1.6456894711243713,1.6463571545766476,1.647204292433338,1.6482415735930471,1.649477096559213
1.6767276547531915,1.676735516174859,1.6767882047023612,1.6769244452723866,1.6771769493710005,1.6775730632538413,1.6781353560194263,1.6788821526601116,1.6798280168005644,1.6809841874520448,1.6823589737593716
1.7080067495430529,1.708015594678295,1.7080747821316429,1.7082275577849906,1.7085102017928877,1.7089528074116471,1.7095799847873798,1.7104114963512935,1.7114628299104504,1.712745715008573,1.7142685876602024
1.7383053160246362,1.7383152257572536,1.7383814318653057,1.7385520235021157,1.7388670655054366,1.7393595277154523,1.7400561214508878,1.7409780516828026,1.742141692697792,1.7435591943590412,1.7452390254489658
1.7676544062675503,1.767665464630491,1.767739227644353,1.7679289570285543,1.7682787184107105,1.7688244830838054,1.7695951157930814,1.7706132594199335,1.7718961264424151,1.773456206152783,1.7753018957933941
1.7960837747164629,1.7960960688470589,1.7961779451229698,1.7963881735218687,1.7967750360163008,1.7973776249030404,1.798227002245371,1.7993472341381576,1.8007563122143366,1.8024669736400931,1.8044874297828069
1.8236219673899017,1.8236355874824104,1.8237261510499896,1.8239582778484835,1.82438468057188,1.8250476861808984,1.825980589136909,1.8272088536971176,1.8287511807547645,1.830620453196556,1.8328245723826113
1.8502964025429949,1.850311441798779,1.8504112839170657,1.8506667452130208,1.8511351816912889,1.851862262204638,1.852883539474096,1.854225840275642,1.8559084939521489,1.857944416476047,1.8603410655462167
1.8761334438018176,1.876149998377496,1.87625972708109,1.876539994268061,1.877053009466524,1.877847883708506,1.878962444252603,1.8804248339667444,1.8822549189075224,1.8844655251805984,1.8870635239652027
1.9011584666374424,1.9011766355913216,1.901296875228832,1.901603453571954,1.9021636409405087,1.9030300834160965,1.9042428891652816,1.905831459792848,1.907816095445117,1.9102093992977531,1.913017504301967
1.9253959189301988,1.9254158041672944,1.925547194934212,1.925881622144816,1.9264916206880969,1.927433456705817,1.9287495154522163,1.930470388884664,1.9326166978079395,1.9352006795403736,1.9382275686342219
1.948869376275264,1.9488910824912045,1.9490342799592293,1.9493981247734369,1.950060616155439,1.9510817170484955,1.9525060755402,1.954365394468485,1.9566804911797016,1.959463084626162,1.9627173427437803
1.971601592596312,1.971625227220408,1.9717809018651955,1.9721757626315244,1.9728934683235912,1.9739977467819927,1.9755354840349315,1.9775394032229456,1.9800303835912303,1.9830194639513816,1.9865095697999555
1.9936145465620567,1.9936402196998253,1.9938090564290425,1.9942365597098364,1.9950122381904207,1.9962036437160124,1.9978598645577104,2.000014542495035,2.0026884736985164,2.005891846142821,2.0096261599180734
2.014929484239092,2.0149573086144987,2.015140006298037,2.0156018054893408,2.0164382495035293,2.017720763999018,2.0195005928573027,2.0218121838042644,2.024676094859058,2.028101483911921,2.032088236014024
2.035566958361652,2.035597049259352,2.0357943202635,2.0362920942378486,2.037192128124253,2.0385697616266287,2.040478336575241,2.042952983011725,2.0460138558812355,2.0496688955835007,2.05391617632477
2.0555468645535977,2.055579339761438,2.05579190948877,2.056327361265216,2.05729383835751,2.0587706249256503,2.060813091997755,2.063456917485869,2.066721678776867,2.0706139036272404,2.0751296539209165
2.0748884747987,2.0749234545507464,2.075152060987468,2.0757269164330587,2.0767627165431573,2.0783427103088754,2.080524218088631,2.083343320558154,2.086818833808613,2.0909556704819683,2.095747673499701
2.093610468421371,2.093648075341732,2.093893468614191,2.0945094751810256,2.0956175021706662,2.0973047735620063,2.099630468063628,2.102630913528182,2.1063239720906446,2.110712731929788,2.115788605714128
2.111730960810535,2.1117713198582404,2.1120342618003223,2.112693187302228,2.1138763667495244,2.11567499889473,2.118150018737873,2.121337835448923,2.125255155972132,2.12990302824851,2.135270219265697
2.129267530093636,2.129310768508846,2.1295920322419386,2.130295663674784,2.131556940642167,2.13347102596244,2.136100497852233,2.1394816708973003,2.143629887408003,2.148543933345981,2.15420971096359
2.146237241945381,2.146283489197187,2.146583858724432,2.1473340011340483,2.1486763380438987,2.150709975042812,2.153499009562446,2.1570794759133847,2.1614651344995544,2.166652282058233,2.1726237339317525
2.162656672696156,2.162706060432256,2.163026330248803,2.163824805650486,2.165251180274692,2.1674084705319414,2.170362158255406,2.1741478022721314,2.178777356368345,2.1842443957744178,2.190528424126575
2.178541930887856,2.1785945928863817,2.17893556760738,2.179784213960957,2.1812976175305905,2.183582662907644,2.186706070839968,2.1907027202347003,2.1955825265100426,2.2013361065349155,2.2079394253114746
2.1939086774096808,2.193964749533455,2.194327243541558,2.195227913786033,2.196831349227341,2.199248249292462,2.2025464176446543,2.2067598399115163,2.211896154760154,2.2179427797343982,2.224871912620264
2.208772144333067,2.2088317644866025,2.2092166016007777,2.210171162752628,2.21186764305556,2.2144204927356754,2.21789843204149,2.2223343313561603,2.227733307990603,2.2340793355488,2.2413406148284847
2.2231471525531417,2.2232104606426684,2.2236184738101663,2.22462880612942,2.226421352854986,2.229114240321901,2.2327769289035064,2.237440943497605,2.2431086296446607,2.249760269193815,2.2573598354406963
2.2370481283335657,2.237115266230408,2.2375472972437818,2.238615293472108,2.2405069354049663,2.243343940203488,2.247196321993202,2.2520940220080967,2.2580363582076104,2.264999670112528,2.272943472691777
2.250489118842368,2.250560230349995,2.25101712959113,2.2521446942662715,2.2541384662190462,2.25712365764473,2.261170640370072,2.266307526194926,2.272530344701549,2.279811240180859,2.2881050385515
2.263483806758086,2.2635590375831725,2.2640416637963425,2.265230712647347,2.267329654423369,2.2704670901577453,2.2747135438972195,2.2800950449962665,2.286604069284757,2.294208311011661,2.3028576768138245
2.2760455240181643,2.276125021746013,2.276634241842064,2.2778867012699044,2.2800938567912303,2.283387581802584,2.2878383379198346,2.293469812154108,2.3002706570289515,2.3082038604312225,2.317214180345357
2.2881872647749755,2.2882711788496684,2.2888078677434964,2.2901256743918417,2.2924440909996315,2.2958981367176494,2.300557987181876,2.3064447206309104,2.313542892941425,2.3218105281956727,2.3311870075612102
2.299921697618943,2.3000101793286047,2.3005752198122,2.301960320233253,2.3043930481678165,2.3080114319406992,2.312885129041528,2.3190323363308925,2.326433236293384,2.3350406310091625,2.344788298190886
2.3112611771229656,2.31135437959054,2.3119486622439447,2.31340301266447,2.3159531047325603,2.3197398295754965,2.324832086040857,2.331244911181744,2.338953834310736,2.347906176900637,2.358029888391792
2.32221775475761,2.3223158329375635,2.322940256080213,2.3244658222730576,2.327136333710276,2.331095388354523,2.336410877880432,2.3430943956279675,2.3511165352790018,2.360418879011481,2.370923325263456
2.3328031892222696,2.332906299903672,2.333561769588668,2.3351605268553133,2.3379545153917825,2.342089874643964,2.347633232845543,2.3545924505828992,2.362932901109922,2.37259016884223,2.383479880811419
2.343028956233664,2.3431372580500884,2.343824688104096,2.34549862137399,2.348419147511795,2.3527347729333963,2.3585105987268653,2.3657504588827427,2.374414219413603,2.3844312090027984,2.3957105654060387
2.3529062578095723,2.353019911256317,2.353740223367859,2.3554913274205225,2.358541454931726,2.3630412958492,2.3690541532750458,2.376579536282562,2.3855715151166907,2.395952905507346,2.4076261407780692
2.3624460310825985,2.3625651985417058,2.363319322400787,2.365149602216918,2.3683323988713334,2.3730203937276224,2.3792748142255946,2.387090542031119,2.3964155616639844,2.4071659196517894,2.4192371325897493
2.371658956675889,2.371783802449513,2.372572675941587,2.374484147189657,2.377802685721901,2.3826827637806267,2.3891832489276883,2.3972940890586494,2.406956891838117,2.418080679509174,2.4305538426172926
2.3805554666702164,2.380686157022865,2.3815107264803155,2.3835054161453844,2.386962775471099,2.3920388588850985,2.398789883607932,2.4072005538091243,2.4172058082293546,2.428707391075514,2.4415863605780235
2.3891457521894672,2.389282455399702,2.390143675914109,2.3922236230758447,2.3958228897673464,2.4010988960236728,2.408104912297808,2.4168200857462034,2.4271723933852285,2.439056049096325,2.452344575632953
2.397439770629489,2.397582657051665,2.398481492850264,2.4006487496174103,2.4043930196493744,2.409872864403308,2.417138305451408,2.4261626165599406,2.436866519667505,2.4491364476018465,2.4628381875932996
2.4054472525533126,2.405596494689975,2.4065339195798265,2.4087905521885977,2.412682932964749,2.4183705332757857,2.425899818278063,2.435237869099308,2.446297858842005,2.458958190176866,2.473076717857315
2.4131777082740227,2.41333348085959,2.414310478743097,2.416658568827219,2.420702181499335,2.426601459482528,2.4343989988126933,2.4440553660537585,2.4554758914248684,2.468530699989119,2.4830695201017363
2.420640434144943,2.4208029142413325,2.421820479706839,2.4242621257471817,2.428460107838041,2.4345749947444424,2.4426451957449884,2.452624438405329,2.4644099158071007,2.4778632295983933,2.4928257907502704
2.42784451857535,2.428013885680208,2.429073024671522,2.431610343633472,2.4359658519756824,2.4423002927160087,2.45064756602698,2.4609542336711594,2.473109057177563,2.4869648705667147,2.502354579239676
2.434798847788595,2.4349752839568115,2.436077014525576,2.438712143692486,2.4432283576954,2.449786315821342,2.4584150822770843,2.4690537239547967,2.4815822762629787,2.4958445628883434,2.511664798102242
2.441512111338277,2.441695801317489,2.4428411544623905,2.445576253473607,2.4502563787307783,2.4570418418886817,2.465956539997319,2.476931713823209,2.4898383779020303,2.504511104256702,2.5207652328817676
2.447992807397016,2.4481839387777864,2.4493739593746606,2.4522112124767643,2.457058484726608,2.464075470598478,2.473280564619102,2.484596848025076,2.4978860194691808,2.5129731591838325,2.529664551898513
2.454249247831316,2.454448011212708,2.455683759039632,2.4586253775596365,2.463643067012113,2.4708956297590974,2.480395618391809,2.492057619064618,2.5057337191624693,2.521239267986508,2.53837131587699
2.4602895630750945,2.4604961522463387,2.461778703107827,2.4648269281571484,2.470018344199425,2.477510581423051,2.487310007127113,2.4993223746440227,2.513389864168224,2.529317855651688,2.5468939874489194
2.4661217068135657,2.4663363189525245,2.4676667659069484,2.470823871324999,2.476192367619112,2.4839284278556573,2.4940318868110207,2.5063993249862966,2.520862718714342,2.537217240592641,2.5552409405421805
2.4717534604883613,2.471976296377496,2.4733557510718245,2.476624046618084,2.482173026603645,2.490157117367027,2.500569270094502,2.5132965500493154,2.5281604320226045,2.5449456433057103,2.563420469665102
2.477192437634064,2.47742370189458,2.4788532960105063,2.482235130813884,2.487968053628871,2.4962044500174034,2.506930032672598,2.520022006640717,2.5352910461692697,2.5525111949364163,2.5714407990940273
2.482446088055616,2.4826859894004576,2.484166876215921,2.4876646424901647,2.493585029322729,2.502078083205,2.513121919560998,2.5265835354423034,2.542262503862122,2.5599219457623428,2.579310091970689
2.4875217018554547,2.487770453361807,2.489303809431831,2.4929199464656087,2.499031387349755,2.5077855371447053,2.51915255127818,2.532988867951649,2.5490826561410422,2.5671858735990467,2.5870364593145867
2.4924264133186504,2.492684232720562,2.4942712596812564,2.498008258111418,2.5043144191792006,2.5133342002452905,2.525029429940424,2.539245633347696,2.5557592700081697,2.5743108921340894,2.594627968954257
2.4971672046637625,2.4974343146655045,2.4990762411649543,2.502936647541308,2.509441278744017,2.518731334392047,2.530759945276228,2.545361365286294,2.5623000359927555,2.5813048591931773,2.602092654380055
2.501750909666661,2.5020275382773884,2.5037256220370443,2.5077120436867903,2.5144189869973377,2.5239840801412123,2.536351380566002,2.551343508630844,2.568712575654909,2.5881755849413626,2.609438523519874
2.506184217164078,2.50647059805434,2.5082261280643983,2.512341238264172,2.5192544363726186,2.529099461831936,2.5418109185122537,2.557199426122481,2.575004449031596,2.5949308400212603,2.6166735674380512
2.510473674443225,2.510770047323844,2.512584346175976,2.516830889639216,2.523954395153111,2.534084392621072,2.547145647044947,2.562936404993612,2.581183162027474,2.601578363629311,2.6238057689566094
2.514625690523437,2.5149323015472387,2.5168067279078943,2.5211875265950647,2.5285255117559418,2.5389456794456287,2.552362565066208,2.568561663527987,2.5872561737524373,2.6081258715302478,2.630843111196927
2.5186465393354003,2.518963641522252,2.5208995927496587,2.525417552008625,2.53297431893572,2.5436900279173376,2.5574685881381263,2.574082357570023,2.5932309038071075,2.614581064009116,2.6377935860389234
2.5225423628032013,2.5228702164887977,2.524869131396643,2.529527246440328,2.537307237912276,2.5483240471534785,2.562470554117036,2.579505586985607,2.5991147395169136,2.620951633759463,2.644665202493903
2.5263191738341044,2.526658047142904,2.528721408913609,2.533522771641862,2.541530582426881,2.552854254547845,2.5673752287373643,2.584838402076244,2.6049150431149064,2.627245273705587,2.651465994986287
2.529982859220662,2.5303330285633687,2.532462367813772,2.537410173986284,2.545650562731081,2.557287080485511,2.572189311147894,2.590087809948089,2.610639158872984,2.6334696847561383,2.6582040315386153
2.533539182459492,2.533900933055455,2.536097831057671,2.5411953878246303,2.5496732895120866,2.561628873004909,2.5769194394030843,2.595260780837128,2.616294420180801,2.6396325834857373,2.6648874218533516
2.536993786490777,2.5373674129156774,2.5396335049758605,2.544884238773014,2.553604777758539,2.565885902410602,2.58157219591198,2.600364254391552,2.621888156571275,2.645741709740724,2.6715243252842447
2.540352196362329,2.540738003121497,2.543074982119238,2.548482446934002,2.557450950570332,2.570064365840047,2.586154112847104,2.6054051459121985,2.6274277006912663,2.6518048341646163,2.6781229586891877
2.5436198218217863,2.5440181239495203,2.546427744040608,2.551995630055925,2.561217642916102,2.574170391787597,2.5906716775156826,2.610390352551761,2.6329203952157103,2.657829765638329,2.6846916041557267
2.546801959840335,2.547213083525575,2.5496971640109143,2.5554293066336338,2.5649106053419106,2.5782100445889418,2.595131337695479,2.6153267594733274,2.6383735997031565,2.663824358629658,2.691238616589552
2.54990379707114,2.5503280803098503,2.552888509673393,2.558788898954123,2.56853550763459,2.582189328869168,2.5995395069374734,2.6202212459686858,2.6437946973903794,2.669796520445991,2.697772431155454
2.5529304122454537,2.553368205520101,2.556006945638744,2.562079736090292,2.5720979424431736,2.5861141939575982,2.60390256983758,2.6250806915366605,2.649191101923366,2.6757542183836027,2.7043015705592954
2.555886778509225,2.5563384454957387,2.5590575360242567,2.5653070568460525,2.575603428861773,2.589990538272538,2.608226887279521,2.6299119819215724,2.6545702640216176,2.6817054867662216,2.7108346521585736
2.558777765702853,2.559243684005465,2.562045246939708,2.5684760126558603,2.5790574159772213,2.593824213679022,2.612518801650904,2.634722015111704,2.659939678072256,2.6876584338648275,2.717380394888027
2.561608142586563,2.5620887045009613,2.564974948922668,2.571591670441673,2.5824652863847333,2.597621029822601,2.6167846420344043,2.639517707297357,2.665306888649894,2.693621248689783,2.723947625985526
2.564382579013747,2.5648781923189845,2.567851419325778,2.57465901543022,2.5858323596747623,2.601386758442108,2.62103072937582,2.644305998787764,2.670679496957647,2.6996022076454373,2.730545287502098
2.5671056480544645,2.567616736834092,2.5706793446583864,2.577682953933378,2.589163895894158,2.605127137664261,2.6252633816305004,2.649093859885674,2.676065167183881,2.705609681036232,2.737182442578396
2.5697818280711706,2.570308833564088,2.5734633228848365,2.580668316094356,2.5924650989846185,2.608847876282763,2.6294889188894124,2.6538882967179327,2.681471632768501,2.7116521394120534,2.743868281468164
2.572415504748606,2.572958886230146,2.5762078656815808,2.583619858602255,2.595741120201315,2.6125546580244245,2.6337136684857194,2.658696357019728,2.686906702571533,2.7177381597391403,2.7506121272872868
2.575010973079676,2.575571208773468,2.5789174006551705,2.586542267377493,2.5989970615144387,2.6162531458045484,2.637943970082341,2.663525135869466,2.692378266935638,2.72387643138118,2.7574234414648147
2.577572439309026,2.5781500273302007,2.5815962735230733,2.589440160230453,2.6022379789962464,2.6199489859735814,2.642186180740444,2.668381781370364,2.6978943036328547,2.730075761873372,2.764311828869881
2.5801040228359127,2.5806994821662474,2.5842487502591616,2.592318089495597,2.605468886196024,2.623647812556684,2.64644667996823,2.6732735002738703,2.7034628836843773,2.736345082470144,2.7712870425857044
2.582609758077882,2.583223629573496,2.5868790192056093,2.5951805446431746,2.6086947575051704,2.6273552514875087,2.650731874748706,2.6782075635388924,2.709092177040494,2.742693453444845,2.778358988298828
2.5850935962966504,2.5857264437288987,2.589491193152841,2.598031954870524,2.611920531514414,2.631076924837061,2.6550482045443435,2.6831913118195647,2.714790458105912,2.749130069117173,2.7855377282684155
2.587559407387513,2.5882118185177414,2.5920893113890804,2.600876691674835,2.615151114364892,2.6348184550380185,2.659402146275694,2.688232160872868,2.720566111093628,2.7556642625812238,2.7928334848367733
2.590010981633501,2.590683569322352,2.5946773417209443,2.6037190714091185,2.61839138309462,2.638585469104396,2.6638002192700485,2.6933376068758634,2.72642763518818,2.762305510103904,2.8002566434382743
2.592452031425437,2.5931454347774223,2.5972591824664626,2.606563357822985,2.6216461889815506,2.64238360284584,2.668248990175201,2.6985152316406014,2.732383649496632,2.7690634351600694,2.8078177550595362
2.5948861929489504,2.595601078493028,2.599838664421783,2.6094137645897004,2.624920360884148,2.6462185050752267,2.672755077832206,2.703772707712885,2.7384428977628725,2.775947812067006,2.8155275380990394
2.597317027839452,2.598054090746362,2.602419552802768,2.612274457820834,2.628218708580073,2.6500958418075498,2.677325158099793,2.709117803339073,2.744614252817875,2.7829685691769126,2.8233968795693305
2.599748024805976,2.600507990143126,2.6050055491625868,2.6151495585696853,2.631546026103232,2.6540213004473534,2.6819659686217463,2.714558387282896,2.750906720735348,2.7901357915817155,2.831436835579586
2.602182601224746,2.602966225249444,2.607600293286343,2.618043145324504,2.634907095079078,2.658000593961185,2.6866843135271,2.7201024334719466,2.7573294446587986,2.7974597232799647,2.8396586310305563
2.604624104703241,2.6054321761951087,2.610207365063681,2.620959256492367,2.6383066880576487,2.6620394650306887,2.6914870680514738,2.725758025450951,2.7638917082623458,2.8049507687506345,2.8480736584478037
2.607075814615484,2.6079091562489007,2.612830286340258,2.623901892874415,2.641749571843437,2.666143690181068,2.696381183066181,2.731533360616289,2.770602938803715,2.812619493873439,2.8566934758726905
2.609540943609212,2.6104004133666545,2.615472522748867,2.626875020132976,2.645240510820722,2.6703190838786863,2.701373689500002,2.73743675420334,2.777472709723698,2.820476626129735,2.865529803723739
2.612022639085513,2.612909131712695,2.6181374855209527,2.629882571250916,2.6487842702725333,2.674571502590548,2.706471702636629,2.743476642995211,2.7845107427419324,2.828533054012234,2.874594520533825
2.614523984651486,2.6154384331552047,2.620828533279153,2.6329284489833924,2.652385619690922,2.678906848797337,2.7116824262687933,2.749661588718196,2.7917269093942148,2.83679982556558,2.883899657461148
2.617048001546391,2.6179913787360225,2.6235489738114457,2.636016528301945,2.6560493360756867,2.6833310749505186,2.7170131566879823,2.7560002810858903,2.79913123195162,2.845288145973372,2.8934573914640906
2.619597650041738,2.620570970115332,2.6263020658273897,2.639150658830699,2.659780207218138,2.687850187362826,2.7224712864864262,2.7625015404503137,2.8067338836565257,2.8540093741004267,2.903280037021925
2.622175830815673,2.623180150991629,2.629091020696882,2.642334667274197,2.6635830349658987,2.6924702500201465,2.728064308145677,2.7691743200145904,2.8145451882051784,2.8629750178919746,2.913380036274905
2.624785386302007,2.625821808497325,2.631919004171761,2.645572359836156,2.667462638464116,2.697197388301489,2.733799817383617,2.7760277075577475,2.822575618400735,2.872196728524103,2.9237699474485788
2.627429102014146,2.628498774570262,2.634789138090512,2.648867524628201,2.671423857367781,2.7020377925922783,2.7396855162291334,2.7830709266179934,2.8308357938946984,2.8816862931920717,2.9344624314182686
2.630109707844172,2.631213827301415,2.63770450206624,2.6522239340673592,2.675471555019197,2.7069977217747234,2.745729215790913,2.7903133370764155,2.839336477928418,2.8914556264151923,2.9454702362605634
2.6328298793372404,2.633969692258947,2.6406681351579926,2.6556453472608257,2.679610621583832,2.712083506577425,2.751938838683944,2.797764435078411,2.848088572979788,2.901516759728765,2.9568061796294858
2.635592238941437,2.6367690437887843,2.643683037525417,2.659135512376215,2.683845977137105,2.717301552764729,2.758322421074234,2.805433852225286,2.8571031152134627,2.9118818296251368,2.968483128785743
2.638399357233179,2.6396145062918057,2.6467521720666465,2.6626981689952065,2.688182574693762,2.7226583441445844,2.764888114299068,2.813331353963377,2.8663912676258634,2.922563063597362,2.9805139780982546
2.641253754118212,2.642508655477698,2.6498784660392087,2.6663370504481674,2.692625403170702,2.728160445371822,2.771644186016738,2.821466837092698,2.8759643117689,2.933572764130194,2.9929116238280797
2.644157900008191,2.645454019595487,2.65306481266364,2.670055886126985,2.6971794902731725,2.7338145045218565,2.7785990208361544,2.829850326311539,2.8858336379288088,2.9449232904743066,3.005688935996038
2.647114216972817,2.648453080640688,2.6563140727093857,2.67385840377299,2.701849905293349,2.739627255407771,2.7857611203730013,2.838491969707636,2.8960107336287244,2.9566270380307995,3.018858727126899
2.6501250798674247,2.6515082755390087,2.659629076062457,2.6777483317364577,2.7066417618093137,2.745605519611624,2.7931391026751977,2.847402033100414,2.906507170315624,2.9686964151642865,3.0324337176551444
2.6531928174358983,2.654621997306442,2.6630126232741693,2.681729401203796,2.711560220271408,2.7517562081985782,2.8007417009563165,2.856590893132537,2.91733458808421,2.981143817254252,3.0464264977702262
2.656319713388742,2.657796596185577,2.6664674870902005,2.6858053483880835,2.716610490461875,2.758086323080102,2.8085777615712746,2.8660690290023902,2.9285046782820587,2.993981597786079,3.060849485473118
2.659508007456082,2.661034380757888,2.6699964139590286,2.68997991667822,2.7217978338125697,2.764602957989988,2.8166562411640954,2.875847012722379,2.9400291638321367,3.007222036275318,3.075714880611112
2.662759896415339,2.6643376190317154,2.6736021255187103,2.6942568587414497,2.727127565564323,2.771313299034371,2.824986202912767,2.8859354977808764,2.951919777100568,3.0208773028115394,3.0910346146545233
2.666077535093266,2.6677085395056075,2.6772873200607856,2.6986399385735984,2.7326050567503266,2.7782246247741256,2.8335768117912417,2.896345206078514,2.9641882351294835,3.034959419001768,3.1068202959775513
2.669463037342002,2.671149332206628,2.681054673969954,2.703132933490815,2.738235735984589,2.785344305795145,2.842437328763399,2.907086913002136,2.9768462120469787,3.049480215088189,3.123083150406471
